encounter_id,date,probe,year,month,sza_deg,cone_deg,clock_deg,cone_bin,dp_nPa,bz_nT,ma,mp_standoff_re,bs_standoff_re,alpha,x_gsm_re,r_re,n_points,near_occ_1d,bg_occ_1d,Dn_1d,EB_1d,evaluable_1d,near_occ_rad,bg_occ_rad,Dn_rad,EB_rad,evaluable_rad,near_occ_jbs,bg_occ_jbs,Dn_jbs,EB_jbs,evaluable_jbs,s_shift_mean,Dn_rad_0.0_0.05,occ_rad_0.0_0.05,Dn_rad_0.0_0.1,occ_rad_0.0_0.1,Dn_rad_0.1_0.2,occ_rad_0.1_0.2,Dn_rad_0.2_0.4,occ_rad_0.2_0.4
2007-05-24_the,2007-05-24,the,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-21_thd,2007-05-21,thd,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-21_thc,2007-05-21,thc,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-22_the,2007-05-22,the,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-21_thb,2007-05-21,thb,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-20_tha,2007-05-20,tha,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-21_tha,2007-05-21,tha,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-25_thb,2007-05-25,thb,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-25_tha,2007-05-25,tha,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-25_thc,2007-05-25,thc,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-25_the,2007-05-25,the,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-25_thd,2007-05-25,thd,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-26_thb,2007-05-26,thb,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-26_tha,2007-05-26,tha,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-26_thc,2007-05-26,thc,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-28_tha,2007-05-28,tha,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-26_thd,2007-05-26,thd,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-26_the,2007-05-26,the,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-28_thb,2007-05-28,thb,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-28_thc,2007-05-28,thc,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-28_thd,2007-05-28,thd,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-28_the,2007-05-28,the,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-29_tha,2007-05-29,tha,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-29_thb,2007-05-29,thb,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-29_thc,2007-05-29,thc,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-29_thd,2007-05-29,thd,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-29_the,2007-05-29,the,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-30_tha,2007-05-30,tha,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-30_thb,2007-05-30,thb,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-30_thd,2007-05-30,thd,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-31_thb,2007-05-31,thb,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-31_thd,2007-05-31,thd,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-01_tha,2007-06-01,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-01_thb,2007-06-01,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-01_thc,2007-06-01,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-01_thd,2007-06-01,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-01_the,2007-06-01,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-02_tha,2007-06-02,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-02_thb,2007-06-02,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-02_thc,2007-06-02,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-02_thd,2007-06-02,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-02_the,2007-06-02,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-03_tha,2007-06-03,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-03_thd,2007-06-03,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-03_thb,2007-06-03,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-03_thc,2007-06-03,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-30_thc,2007-05-30,thc,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-03_the,2007-06-03,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-05-30_the,2007-05-30,the,2007,5,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-04_tha,2007-06-04,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-04_thb,2007-06-04,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-04_thc,2007-06-04,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-04_thd,2007-06-04,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-04_the,2007-06-04,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-05_tha,2007-06-05,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-05_thb,2007-06-05,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-05_thc,2007-06-05,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-05_thd,2007-06-05,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-06_tha,2007-06-06,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-05_the,2007-06-05,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-06_thb,2007-06-06,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-06_thc,2007-06-06,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-06_thd,2007-06-06,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-06_the,2007-06-06,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-07_tha,2007-06-07,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-07_thb,2007-06-07,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-07_thc,2007-06-07,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-07_thd,2007-06-07,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-07_the,2007-06-07,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-08_tha,2007-06-08,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-08_thc,2007-06-08,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-08_thd,2007-06-08,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-08_the,2007-06-08,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-09_tha,2007-06-09,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-09_thc,2007-06-09,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-09_the,2007-06-09,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-10_tha,2007-06-10,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-10_thb,2007-06-10,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-10_thc,2007-06-10,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-10_thd,2007-06-10,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-10_the,2007-06-10,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-11_tha,2007-06-11,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-11_thc,2007-06-11,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-11_thb,2007-06-11,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-11_thd,2007-06-11,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-11_the,2007-06-11,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-12_thb,2007-06-12,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-12_tha,2007-06-12,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-12_thc,2007-06-12,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-12_the,2007-06-12,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-12_thd,2007-06-12,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-08_thb,2007-06-08,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-13_tha,2007-06-13,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-14_tha,2007-06-14,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-14_thb,2007-06-14,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-14_thc,2007-06-14,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-14_thd,2007-06-14,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-14_the,2007-06-14,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-15_thb,2007-06-15,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-15_thd,2007-06-15,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-15_thc,2007-06-15,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-15_the,2007-06-15,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-16_tha,2007-06-16,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-16_thb,2007-06-16,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-15_tha,2007-06-15,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-16_thc,2007-06-16,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-16_thd,2007-06-16,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-16_the,2007-06-16,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-17_tha,2007-06-17,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-17_thb,2007-06-17,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-17_the,2007-06-17,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-18_tha,2007-06-18,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-18_thb,2007-06-18,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-18_thc,2007-06-18,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-18_thd,2007-06-18,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-18_the,2007-06-18,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-19_tha,2007-06-19,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-19_thb,2007-06-19,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-19_thc,2007-06-19,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-17_thd,2007-06-17,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-19_thd,2007-06-19,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-19_the,2007-06-19,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-20_thb,2007-06-20,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-20_tha,2007-06-20,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-20_thc,2007-06-20,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-20_thd,2007-06-20,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-20_the,2007-06-20,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-21_tha,2007-06-21,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-21_thc,2007-06-21,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-21_thb,2007-06-21,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-21_thd,2007-06-21,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-21_the,2007-06-21,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-17_thc,2007-06-17,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-22_tha,2007-06-22,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-22_thb,2007-06-22,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-22_thc,2007-06-22,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-22_thd,2007-06-22,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-22_the,2007-06-22,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-23_thb,2007-06-23,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-23_tha,2007-06-23,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-23_thd,2007-06-23,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-23_the,2007-06-23,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-24_thb,2007-06-24,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-24_tha,2007-06-24,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-24_thc,2007-06-24,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-24_thd,2007-06-24,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-24_the,2007-06-24,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-25_thc,2007-06-25,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-25_thb,2007-06-25,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-25_tha,2007-06-25,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-25_thd,2007-06-25,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-25_the,2007-06-25,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-26_tha,2007-06-26,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-26_thc,2007-06-26,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-26_thd,2007-06-26,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-26_thb,2007-06-26,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-27_tha,2007-06-27,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-26_the,2007-06-26,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-27_thb,2007-06-27,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-28_thb,2007-06-28,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-27_the,2007-06-27,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-27_thd,2007-06-27,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-27_thc,2007-06-27,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-28_tha,2007-06-28,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-28_thc,2007-06-28,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-28_thd,2007-06-28,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-28_the,2007-06-28,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-29_tha,2007-06-29,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-29_thc,2007-06-29,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-29_thb,2007-06-29,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-29_the,2007-06-29,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-30_thc,2007-06-30,thc,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-30_tha,2007-06-30,tha,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-30_thb,2007-06-30,thb,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-30_thd,2007-06-30,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-01_thd,2007-07-01,thd,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-01_thb,2007-07-01,thb,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-01_thc,2007-07-01,thc,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-01_tha,2007-07-01,tha,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-30_the,2007-06-30,the,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-02_tha,2007-07-02,tha,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-01_the,2007-07-01,the,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-02_thd,2007-07-02,thd,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-02_thb,2007-07-02,thb,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-02_thc,2007-07-02,thc,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-03_tha,2007-07-03,tha,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-02_the,2007-07-02,the,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-06-29_thd,2007-06-29,thd,2007,6,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-03_thd,2007-07-03,thd,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-03_thc,2007-07-03,thc,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-03_the,2007-07-03,the,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-04_tha,2007-07-04,tha,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-04_thb,2007-07-04,thb,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-04_thd,2007-07-04,thd,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-04_thc,2007-07-04,thc,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-04_the,2007-07-04,the,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-05_thd,2007-07-05,thd,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-05_thc,2007-07-05,thc,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-05_thb,2007-07-05,thb,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-05_tha,2007-07-05,tha,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-05_the,2007-07-05,the,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-06_tha,2007-07-06,tha,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-06_thd,2007-07-06,thd,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-06_thb,2007-07-06,thb,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-06_the,2007-07-06,the,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-06_thc,2007-07-06,thc,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-07_tha,2007-07-07,tha,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-07_thb,2007-07-07,thb,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-07_thc,2007-07-07,thc,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-07_thd,2007-07-07,thd,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-07_the,2007-07-07,the,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-08_tha,2007-07-08,tha,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-08_thb,2007-07-08,thb,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
2007-07-08_thc,2007-07-08,thc,2007,7,,,,,,,,,,,,,,,,,,False,,,,,False,,,,,,,,,,,,,,
